,Code_postal,revenu_fiscal_moyen
3197,54920.0,30850.690109890114
3198,54930.0,23245.444298820443
3199,54940.0,26163.039897039896
3200,54950.0,21632.257102272728
3201,54960.0,22215.113314447593
3202,54970.0,22676.08041237113
3203,54980.0,27629.085889570553
3204,54990.0,29136.216738197425
3205,55000.0,24655.209716783014
3206,55100.0,22487.021083476277
3207,55110.0,19241.75055596738
3208,55120.0,21409.815562913907
3209,55130.0,21093.170536091176
3210,55140.0,20606.292524377033
3211,55150.0,20406.05673027334
3212,55160.0,22932.410447761195
3213,55170.0,24487.879782833505
3214,55190.0,23066.138104205897
3215,55200.0,20602.315189142362
3216,55210.0,21319.64685763147
3217,55220.0,21907.30261011419
3218,55230.0,22943.138133333334
3219,55240.0,18692.196483971045
3220,55250.0,23485.587768069894
3221,55260.0,25135.221953188055
3222,55270.0,21461.71545454545
3223,55290.0,19283.758241758238
3224,55300.0,22134.192389006344
3225,55310.0,20509.8468786808
3226,55320.0,21890.072003577814
3227,55400.0,21612.321481481486
3228,55430.0,22297.21955044433
3229,55500.0,22243.054044251003
3230,55600.0,23106.917520215637
3231,55700.0,20566.378547953394
3232,55800.0,22435.145161290326
3233,55840.0,23512.057910447762
3234,56000.0,26356.353468181398
3235,56100.0,20732.47485640275
3236,56110.0,20341.152229299365
3237,56120.0,21100.889600000006
3238,56130.0,23313.114807968777
3239,56140.0,22758.25046302892
3240,56150.0,22400.861700019814
3241,56160.0,19727.60448232323
3242,56170.0,27685.701347708895
3243,56190.0,25140.47778425656
3244,56200.0,21830.073068378184
3245,56220.0,21047.219333632154
3246,56230.0,23795.339020444186
3247,56240.0,22433.127813504823
3248,56250.0,26582.839908883823
3249,56260.0,39718.27546878021
3250,56270.0,31653.013968853233
3251,56290.0,23787.138550724638
3252,56300.0,24201.186217240287
3253,56310.0,20265.878740509157
3254,56320.0,19842.843354838715
3255,56330.0,23557.743718592967
3256,56340.0,29867.57115749526
3257,56350.0,23372.02808425276
3258,56360.0,24413.971340264117
3259,56370.0,30491.567975830814
3260,56380.0,25266.400610997964
3261,56390.0,25544.06928
3262,56400.0,25484.381406903773
3263,56410.0,24253.82482536271
3264,56420.0,21577.474659120147
3265,56430.0,20366.59958932238
3266,56440.0,23951.295449186513
3267,56450.0,30421.047876549725
3268,56460.0,22098.39076498966
3269,56470.0,34145.99151343705
3270,56480.0,21490.447886144833
3271,56490.0,19514.731235660438
3272,56500.0,21972.283112192825
3273,56510.0,27954.244561634805
3274,56520.0,31768.478059677676
3275,56530.0,27674.544776119405
3276,56540.0,17942.167253521126
3277,56550.0,25778.83584589615
3278,56560.0,19153.429289303658
3279,56570.0,25028.191569282135
3280,56580.0,22144.67139959432
3281,56590.0,23134.65517241379
3282,56600.0,20958.73264978193
3283,56610.0,40001.463171864634
3284,56620.0,26394.47904352499
3285,56630.0,19992.660499537466
3286,56640.0,31912.62933168317
3287,56650.0,23446.274697438785
3288,56660.0,21613.56032849021
3289,56670.0,24365.531392174707
3290,56680.0,25384.75321829636
3291,56690.0,25375.94833852544
3292,56700.0,24738.246080609333
3293,56730.0,34025.78461538462
3294,56740.0,30861.269030239833
3295,56750.0,29874.885714285712
3296,56760.0,25556.25401459854
3297,56770.0,17001.481857764877
3298,56780.0,33759.50842696629
3299,56800.0,23208.69082546983
3300,56840.0,27448.629629629628
3301,56850.0,27495.59575033201
3302,56860.0,29251.61651307128
3303,56870.0,37226.88541666667
3304,56880.0,30923.034326241133
3305,56890.0,27556.164969450107
3306,56910.0,20940.768917082016
3307,56920.0,24128.944043770203
3308,56930.0,22929.55724815725
3309,56950.0,29835.116195372753
3310,57000.0,22976.93014483785
3311,57050.0,24098.051953949303
3312,57070.0,23581.343271169
3313,57100.0,29009.247416198374
3314,57120.0,21813.628048780487
3315,57130.0,29682.274781005075
3316,57140.0,22722.688980744024
3317,57150.0,20137.659496806154
3318,57155.0,37030.322675486954
3319,57160.0,32659.328789694428
3320,57170.0,22233.92755681818
3321,57175.0,25791.91815181518
3322,57180.0,25997.707746478874
3323,57185.0,23610.12378640777
3324,57190.0,21506.703160101843
3325,57200.0,23369.930096968208
3326,57220.0,24483.648032407404
3327,57230.0,21957.570207570203
3328,57240.0,19291.767747404112
3329,57245.0,33225.01586638831
3330,57250.0,19201.984245076586
3331,57255.0,24880.156208277705
3332,57260.0,22194.873915401302
3333,57270.0,20996.62362516498
3334,57280.0,24045.676047033954
3335,57290.0,21881.73957894737
3336,57300.0,25034.3790560472
3337,57310.0,29445.928580331547
3338,57320.0,25135.556385068754
3339,57330.0,36564.05758754864
3340,57340.0,20842.58001350439
3341,57350.0,23010.925610228594
3342,57360.0,22773.901844426622
3343,57365.0,31109.57804232804
3344,57370.0,25191.832413249213
3345,57380.0,22481.98346930013
3346,57385.0,26238.74127659575
3347,57390.0,28110.033487297922
3348,57400.0,24370.77667946257
3349,57405.0,26662.719955898567
3350,57410.0,26053.544458229942
3351,57412.0,25486.143861892582
3352,57415.0,24018.215166461156
3353,57420.0,32012.82395644283
3354,57430.0,23007.207573964493
3355,57440.0,22155.115849324804
3356,57445.0,25828.51605504587
3357,57450.0,20626.036954662108
3358,57455.0,26030.259
3359,57460.0,20483.85149433822
3360,57470.0,19852.137533709243
3361,57480.0,29512.305988231226
3362,57490.0,20675.467990275527
3363,57500.0,23180.14259850905
3364,57510.0,24585.845969536196
3365,57515.0,31665.522000000004
3366,57520.0,27009.437966289028
3367,57525.0,21538.116525423728
3368,57530.0,33089.85962441314
3369,57535.0,26111.77203120486
3370,57540.0,20476.22321678322
3371,57550.0,26974.437360456464
3372,57560.0,23332.29559450497
3373,57565.0,27826.375221238937
3374,57570.0,36397.9280964256
3375,57580.0,26514.560219413306
3376,57590.0,24883.51976516634
3377,57600.0,21301.587880296145
3378,57620.0,23134.569489939167
3379,57630.0,21713.34591679507
3380,57635.0,23357.70829170829
3381,57640.0,35082.07661290322
3382,57645.0,34698.29346376167
3383,57650.0,24964.0645320197
3384,57655.0,27148.63844797178
3385,57660.0,25013.23128549303
3386,57670.0,21667.859975961543
3387,57680.0,26523.530694920533
3388,57685.0,32104.57969543147
3389,57690.0,24105.087786259544
3390,57700.0,22691.64384195429
3391,57710.0,28093.928731510536
3392,57720.0,25245.943945493964
3393,57730.0,24975.191792020927
3394,57740.0,26327.9584295612
3395,57770.0,20799.135838150287
3396,57780.0,17431.20573248408
3397,57790.0,23283.717164179106
3398,57800.0,19761.66621706681
3399,57810.0,19958.846240179577
3400,57815.0,21305.75
3401,57820.0,25031.096317280455
3402,57830.0,23248.448227936075
3403,57840.0,26643.079174983366
3404,57850.0,22966.360781990523
3405,57855.0,28455.891921397382
3406,57860.0,26154.004610655735
3407,57865.0,29443.358249772107
3408,57870.0,24945.833564013843
3409,57880.0,25446.809027777777
3410,57890.0,28308.25945106162
3411,57905.0,27596.45098039216
3412,57910.0,28300.037837837837
3413,57915.0,27095.329981143932
3414,57920.0,27415.473747494994
3415,57925.0,30519.44611819235
3416,57930.0,22336.155752867187
3417,57935.0,31143.002257336346
3418,57940.0,32751.954477981195
3419,57950.0,24407.250112595706
3420,57960.0,25493.12922465209
3421,57970.0,28269.92778499624
3422,57980.0,27098.05585106383
3423,57990.0,27620.7003827228
3424,58000.0,21135.95160224645
3425,58110.0,19277.22256097561
3426,58120.0,19840.1986518636
3427,58130.0,24629.705712788265
3428,58140.0,20967.63620309051
3429,58150.0,26342.983446932816
3430,58160.0,22006.653919239903
3431,58170.0,19578.36525505293
3432,58180.0,33748.15763052209
3433,58190.0,21166.97964071856
3434,58200.0,22104.762873957825
3435,58210.0,19210.118577075096
3436,58220.0,20180.577559779274
3437,58230.0,20331.856775300173
3438,58240.0,19399.053228621287
3439,58250.0,18659.44313395114
3440,58260.0,18398.802810715853
3441,58270.0,22242.778088578092
3442,58290.0,19166.6050955414
3443,58300.0,21146.37427745665
3444,58310.0,20111.174175568973
3445,58320.0,27308.5342584562
3446,58330.0,20499.34530175707
3447,58340.0,20001.23076923077
3448,58350.0,21553.363920750788
3449,58360.0,19072.108450704225
3450,58370.0,18985.793226381462
3451,58380.0,20573.263681592038
3452,58390.0,20814.404551201013
3453,58400.0,22022.185805665547
3454,58410.0,18591.113240418123
3455,58420.0,19228.916961130737
3456,58430.0,18646.425
3457,58440.0,21181.52606060606
3458,58450.0,23476.231813773033
3459,58460.0,19708.84776119403
3460,58470.0,23021.24921630094
3461,58490.0,24764.087378640776
3462,58500.0,19967.59881167657
3463,58530.0,25747.229473684216
3464,58600.0,19628.12
3465,58640.0,24479.22879719052
3466,58660.0,28031.63702979971
3467,58700.0,20289.593028139436
3468,58800.0,20626.505169867058
3469,59000.0,22291.38159617933
3470,59100.0,14701.69308239441
3471,59110.0,28613.420625465376
3472,59111.0,22935.87793783169
3473,59112.0,26393.129967031062
3474,59113.0,24548.775878974648
3475,59114.0,27308.003934942284
3476,59115.0,27822.94911242604
3477,59116.0,24313.57449402585
3478,59117.0,28350.086061051858
3479,59118.0,32461.008307372795
3480,59119.0,15847.019037818369
3481,59120.0,19934.83187290148
3482,59121.0,21916.18174308137
3483,59122.0,24772.96572280179
3484,59123.0,25233.630266075386
3485,59124.0,15617.260773702144
3486,59125.0,19026.989670014344
3487,59126.0,30907.692712906057
3488,59127.0,21300.85261707989
3489,59128.0,19209.78184713376
3490,59129.0,19047.32093933464
3491,59130.0,35792.58741726282
3492,59131.0,23862.492722602743
3493,59132.0,18898.26741258741
3494,59133.0,31789.03141805831
3495,59134.0,37686.958819913954
3496,59135.0,21623.533406352686
3497,59136.0,26644.521304451322
3498,59137.0,19540.43915343915
3499,59138.0,21701.585920688594
3500,59139.0,27213.319151471816
3501,59140.0,21835.22118123936
3502,59141.0,22818.6540828888
3503,59142.0,20119.868936170213
3504,59143.0,21228.74193548387
3505,59144.0,33820.849006229604
3506,59145.0,20705.649950347564
3507,59146.0,17028.63603164942
3508,59147.0,33960.45359281437
3509,59148.0,27810.627032520326
3510,59149.0,21328.356680400233
3511,59150.0,19276.907159187696
3512,59151.0,24238.073157162726
3513,59152.0,41759.86404748446
3514,59153.0,20693.76170798898
3515,59154.0,18581.04294736842
3516,59155.0,24331.31508379888
3517,59156.0,12925.708110733365
3518,59157.0,20530.855664488015
3519,59158.0,24080.16161255797
3520,59159.0,24860.241044323015
3521,59160.0,22383.953859887442
3522,59161.0,23112.027428949114
3523,59162.0,18902.32103064067
3524,59163.0,15936.295820993751
3525,59164.0,19895.30542531815
3526,59165.0,20025.59786622897
3527,59166.0,29768.60785107244
3528,59167.0,17917.140438523453
3529,59168.0,19746.173241852488
3530,59169.0,30029.330893118593
3531,59170.0,32481.426905980035
3532,59171.0,22808.8197375927
3533,59172.0,20561.498117942287
3534,59173.0,25879.399215942503
3535,59174.0,17982.566685424874
3536,59175.0,33817.25917517972
3537,59176.0,17857.58268424206
3538,59177.0,18424.363780359028
3539,59178.0,27937.903469598074
3540,59179.0,20601.48973305955
3541,59180.0,21856.727577134658
3542,59181.0,26897.419727177337
3543,59182.0,20811.147503285152
3544,59184.0,28204.703893442627
3545,59185.0,25375.306579561362
3546,59186.0,19122.774251497005
3547,59187.0,16528.576021433357
3548,59188.0,21508.061163600196
3549,59189.0,25462.01105937136
3550,59190.0,24096.012101072167
3551,59191.0,21914.75091844232
3552,59192.0,16815.93098551548
3553,59193.0,25985.71048744461
3554,59194.0,23965.363684489148
3555,59195.0,22533.06845003934
3556,59198.0,22113.838513513514
3557,59199.0,24452.392599560986
3558,59200.0,18188.543589256904
3559,59210.0,21589.4479741782
3560,59211.0,33575.623856439124
3561,59212.0,16672.860684769777
3562,59213.0,27998.105477855475
3563,59214.0,20973.015789473684
3564,59215.0,18958.28329809725
3565,59216.0,21072.761146496814
3566,59217.0,24412.930115273775
3567,59218.0,20394.840364880274
3568,59219.0,20210.16313932981
3569,59220.0,13211.404117647058
3570,59221.0,23366.350815024805
3571,59222.0,20948.882266372333
3572,59223.0,30410.423875924873
3573,59224.0,23771.438238453276
3574,59225.0,23403.09687836383
3575,59226.0,31479.106133101348
3576,59227.0,24143.567701863354
3577,59229.0,34772.961444805194
3578,59230.0,23461.583465288775
3579,59231.0,21606.78479931682
3580,59232.0,27554.85487708168
3581,59233.0,24724.5302135393
3582,59234.0,23930.4074598678
3583,59235.0,33882.180520570946
3584,59236.0,29686.00383729854
3585,59237.0,46888.09726688103
3586,59238.0,18764.699257425742
3587,59239.0,29618.781561461794
3588,59240.0,21835.22118123936
3589,59241.0,21392.812772133526
3590,59242.0,33883.71108321377
3591,59243.0,23517.941782898728
3592,59244.0,22625.056807051908
3593,59245.0,17792.832298136647
3594,59246.0,35614.43416370107
3595,59247.0,22104.496624156043
3596,59249.0,40663.70105421687
3597,59250.0,23154.83207233807
3598,59251.0,30758.769499417926
3599,59252.0,21776.843640606763
3600,59253.0,22273.145383104125
3601,59254.0,27150.766389658354
3602,59255.0,16297.847748815166
3603,59258.0,27100.54616132167
3604,59259.0,20586.96577946768
3605,59260.0,22385.201935284098
3606,59261.0,24723.45978647687
3607,59262.0,44074.4566552901
3608,59263.0,29654.934851694914
3609,59264.0,19930.46171596392
3610,59265.0,24945.76079734219
3611,59266.0,19785.20900692841
3612,59267.0,28281.2954333644
3613,59268.0,28145.708646616542
3614,59269.0,29768.850230414744
3615,59270.0,25678.775430711612
3616,59271.0,19011.49696969697
3617,59272.0,29396.813056379822
3618,59273.0,34067.70585501859
3619,59274.0,30240.268292682926
3620,59277.0,19067.03071253071
3621,59278.0,16277.3219116321
3622,59279.0,22029.182486331447
3623,59280.0,19938.906993558565
3624,59281.0,24570.93143596378
3625,59282.0,17531.391666666666
3626,59283.0,26780.61303656598
3627,59284.0,27599.8031496063
3628,59285.0,23847.410443230114
3629,59286.0,21401.343731431964
3630,59287.0,20060.495339202487
3631,59288.0,20690.19825708061
3632,59290.0,33610.03230490018
3633,59292.0,21094.92825607064
3634,59293.0,19254.844049247604
3635,59294.0,21736.827503015684
3636,59295.0,26863.41493268054
3637,59296.0,26342.755813953492
3638,59297.0,21239.725440806047
3639,59299.0,25012.874785591765
3640,59300.0,21618.686345036964
3641,59310.0,30149.6308522568
3642,59320.0,27603.1292311412
3643,59330.0,17428.909158878505
3644,59350.0,26271.63129899216
3645,59360.0,17911.234411996844
3646,59370.0,20885.540588131713
3647,59380.0,31138.26283618582
3648,59390.0,26393.999555950268
3649,59400.0,21114.688964654095
3650,59410.0,15255.841863605672
3651,59420.0,43501.454050179214
3652,59430.0,21835.22118123936
3653,59440.0,20092.28056251741
3654,59450.0,18022.66281418312
3655,59460.0,16077.458917480037
3656,59470.0,26304.44717330862
3657,59480.0,22133.57963331124
3658,59490.0,18399.329180064306
3659,59491.0,26439.47248966192
3660,59492.0,32463.402291534054
3661,59493.0,26439.47248966192
3662,59494.0,24407.839384257913
3663,59495.0,28023.926977687628
3664,59496.0,25770.742220157917
3665,59500.0,19871.69986122209
3666,59510.0,29518.803927230725
3667,59520.0,27511.786955709213
3668,59530.0,24395.77266889288
3669,59540.0,17747.556005541937
3670,59550.0,20331.41413043478
3671,59551.0,35592.57911595132
3672,59552.0,25615.264362657093
3673,59553.0,26241.454620803983
3674,59554.0,23376.508588672237
3675,59560.0,24737.631388511985
3676,59570.0,25904.005218147555
3677,59580.0,17472.006995452954
3678,59590.0,17090.56746869284
3679,59600.0,18018.0740427227
3680,59610.0,16160.293827836324
3681,59620.0,18447.466462971046
3682,59630.0,23472.004503105592
3683,59640.0,21835.22118123936
3684,59650.0,26439.47248966192
3685,59660.0,21761.161190435232
3686,59670.0,27187.569465321023
3687,59680.0,22238.455268775473
3688,59690.0,17417.53414505029
3689,59700.0,40790.534194635584
3690,59710.0,42244.8940022633
3691,59720.0,13653.102362204723
3692,59730.0,20478.852668504132
3693,59740.0,23139.06964056483
3694,59750.0,20425.425885558583
3695,59760.0,16776.764319069855
3696,59770.0,20398.10411041104
3697,59777.0,22291.38159617933
3698,59780.0,34031.340936374545
3699,59790.0,24269.01926070039
3700,59800.0,22291.38159617933
3701,59810.0,30405.902538531278
3702,59820.0,23898.36828166381
3703,59830.0,36248.62485345839
3704,59840.0,32359.43908045977
3705,59850.0,26456.9841386042
3706,59860.0,16637.36822817081
3707,59870.0,27021.66806722689
3708,59880.0,25805.262635805386
3709,59890.0,30380.38332557056
3710,59910.0,55473.605467970476
3711,59920.0,16290.737825421133
3712,59930.0,28542.91143244465
3713,59940.0,25140.870314519605
3714,59950.0,17334.468182979814
3715,59960.0,28869.67565002847
3716,59970.0,18283.672221170236
3717,59980.0,20449.54847048686
3718,59990.0,32358.507651109405
3719,60000.0,21444.498892251166
3720,60100.0,15519.629188686915
3721,60110.0,23069.710380308683
3722,60112.0,28671.820779220776
3723,60113.0,28183.001529051988
3724,60117.0,25455.9828125
3725,60119.0,34074.504950495044
3726,60120.0,21074.2049887223
3727,60123.0,26262.541055718477
3728,60126.0,30218.23606557377
3729,60127.0,31087.427631578943
3730,60128.0,40292.347071583514
3731,60129.0,29883.21848739496
3732,60130.0,22406.16114118178
3733,60134.0,27800.1891025641
3734,60138.0,23387.901365705617
3735,60140.0,22863.77765625
3736,60141.0,28096.719869706838
3737,60149.0,28731.088575096277
3738,60150.0,27224.520662100455
3739,60153.0,35413.260053619306
3740,60155.0,29864.09155937053
3741,60157.0,33851.15483870968
3742,60160.0,17466.94157449577
3743,60162.0,28843.568281938326
3744,60170.0,26139.914302866575
3745,60173.0,28291.779342723006
3746,60175.0,29750.584664536746
3747,60180.0,19143.362799445655
3748,60190.0,28164.682687765704
3749,60200.0,25799.37938035131
3750,60210.0,21514.004033113994
3751,60220.0,20807.676660914574
3752,60230.0,25337.894482264423
3753,60240.0,29372.473060344826
3754,60250.0,23661.509809084924
3755,60260.0,49454.967499009115
3756,60270.0,42951.66424720033
3757,60280.0,26104.8821513314
3758,60290.0,25881.9703196347
3759,60300.0,41353.32711658571
3760,60310.0,23805.38574938575
3761,60320.0,26031.050909090907
3762,60330.0,31223.86467197365
3763,60340.0,28547.81906005222
3764,60350.0,28217.305956907476
3765,60360.0,22315.048914465082
3766,60370.0,23556.02223956301
3767,60380.0,23950.64308681672
3768,60390.0,26345.97737186478
3769,60400.0,21059.22781511453
3770,60410.0,28542.029886914377
3771,60420.0,22263.73607698607
3772,60430.0,27984.166239216604
3773,60440.0,28006.752449223422
3774,60460.0,34296.37013801756
3775,60480.0,25544.43952941176
3776,60490.0,25491.95006242197
3777,60500.0,36545.58077278121
3778,60510.0,26374.979382832495
3779,60520.0,34754.45558845299
3780,60530.0,29371.770106761567
3781,60540.0,29045.68062827225
3782,60550.0,33286.136687797145
3783,60560.0,41303.191501103756
3784,60570.0,27543.211424590732
3785,60580.0,41962.51406771579
3786,60590.0,25388.56331606218
3787,60600.0,25481.017528199303
3788,60610.0,30298.83531598513
3789,60620.0,29275.883333333335
3790,60640.0,21649.899720475194
3791,60650.0,28991.257310846355
3792,60660.0,24508.49894514768
3793,60680.0,31956.85852823731
3794,60690.0,23259.388443935924
3795,60700.0,25378.86988570482
3796,60710.0,29037.686317321688
3797,60730.0,27434.84769975787
3798,60740.0,23314.46120689655
3799,60750.0,33346.23878116343
3800,60790.0,28253.749999999996
3801,60800.0,26323.64745151105
3802,60810.0,45255.83147853736
3803,60820.0,28387.45244003309
3804,60840.0,28981.755404832555
3805,60850.0,23800.968548963545
3806,60860.0,25464.66051969824
3807,60870.0,23710.899942385247
3808,60880.0,32569.81166419019
3809,60890.0,27586.923582995954
3810,60930.0,24363.4101665206
3811,60940.0,32945.24494706448
3812,60950.0,39278.47096317281
3813,60960.0,19708.234474017743
3814,61000.0,20512.152171485992
3815,61100.0,22454.54619133673
3816,61110.0,23655.328142889855
3817,61120.0,19129.869914485622
3818,61130.0,23245.599477294996
3819,61140.0,23273.598802395205
3820,61150.0,23000.96269867013
3821,61160.0,22368.363288155568
3822,61170.0,22096.539752005836
3823,61190.0,20790.23801310797
3824,61200.0,20864.763988866496
3825,61210.0,22161.469476744187
3826,61220.0,21604.087229588276
3827,61230.0,20855.050467289715
3828,61240.0,21591.225928256765
3829,61250.0,28057.041024334314
3830,61260.0,22650.730482669256
3831,61270.0,22579.13604353393
3832,61290.0,22627.568248635023
3833,61300.0,21727.63443627451
3834,61310.0,22660.37048917402
3835,61320.0,20153.969640354968
3836,61330.0,20091.95829555757
3837,61340.0,23935.44875107666
3838,61350.0,19987.203150461708
3839,61360.0,23926.01028806584
3840,61370.0,20297.72467130704
3841,61380.0,22110.749318801092
3842,61390.0,21446.93294797688
3843,61400.0,21996.093823158655
3844,61410.0,20759.872666789874
3845,61420.0,23863.922480620153
3846,61430.0,23803.83449074074
3847,61440.0,24415.136041263697
3848,61450.0,21267.718878248976
3849,61470.0,20502.931690929454
3850,61490.0,21395.614285714288
3851,61500.0,20460.191041869522
3852,61550.0,21355.270214521453
3853,61560.0,24941.971496437054
3854,61570.0,22732.57589803013
3855,61600.0,22617.8769883351
3856,61700.0,20766.332283464566
3857,61790.0,22497.679268292686
3858,61800.0,21254.199612819964
3859,62000.0,22350.480739207782
3860,62100.0,17561.003960445367
3861,62110.0,19151.92083529175
3862,62111.0,23134.52029312288
3863,62112.0,26405.636120042876
3864,62113.0,23502.913144855724
3865,62114.0,18952.502532022638
3866,62116.0,22936.98270893372
3867,62117.0,25164.796192609185
3868,62118.0,25841.203805496825
3869,62119.0,21444.972920696324
3870,62120.0,23327.26407488385
3871,62121.0,24150.82710779082
3872,62122.0,23166.957531760436
3873,62123.0,28865.533373603146
3874,62124.0,22011.510172143975
3875,62126.0,28109.265334735366
3876,62127.0,23697.64057377049
3877,62128.0,26774.09712556732
3878,62129.0,25143.51184834123
3879,62130.0,21993.09071618037
3880,62131.0,29377.33421052632
3881,62132.0,21473.711632987437
3882,62134.0,19298.71176975945
3883,62136.0,30848.922775601568
3884,62137.0,26146.535500995353
3885,62138.0,22491.557877000843
3886,62140.0,20595.56170399649
3887,62141.0,19401.520915896082
3888,62142.0,27367.918528252296
3889,62143.0,23125.033968516986
3890,62144.0,35331.913594470054
3891,62145.0,20268.95077545516
3892,62147.0,22004.75339366516
3893,62149.0,24470.219164118247
3894,62150.0,22552.933596837942
3895,62151.0,20078.894702842375
3896,62152.0,35957.20662905501
3897,62153.0,29212.31823899371
3898,62155.0,27398.67696764848
3899,62156.0,27748.273300630688
3900,62157.0,24794.01554404145
3901,62158.0,22031.695780176648
3902,62159.0,23420.6066252588
3903,62160.0,18469.3969116836
3904,62161.0,36141.81013645224
3905,62162.0,27711.189189189183
3906,62164.0,25360.698402130492
3907,62170.0,25525.323609628842
3908,62172.0,29411.997704667177
3909,62173.0,30341.326224328597
3910,62175.0,28022.09405940594
3911,62176.0,20535.59573241061
3912,62179.0,28274.003977724744
3913,62180.0,26028.95887702649
3914,62182.0,25291.11353032659
3915,62185.0,31666.820934256055
3916,62187.0,20068.86075949367
3917,62190.0,20471.747936085223
3918,62196.0,26694.40509259259
3919,62199.0,18648.015009380862
3920,62200.0,16630.54902121386
3921,62210.0,16294.639588217307
3922,62215.0,26844.082441113493
3923,62217.0,25668.461291237356
3924,62218.0,18771.55113449523
3925,62219.0,20925.41788675251
3926,62220.0,20073.15613421161
3927,62221.0,16093.952950152594
3928,62223.0,26718.94028703229
3929,62224.0,20715.077445652172
3930,62230.0,19306.451415952197
3931,62231.0,29281.29941792782
3932,62232.0,25843.551864883884
3933,62240.0,20756.5382916053
3934,62250.0,23842.63316912972
3935,62260.0,16714.507863205192
3936,62270.0,18390.335461149014
3937,62280.0,23871.012969386218
3938,62290.0,17641.006068487215
3939,62300.0,16540.909117054933
3940,62310.0,19193.99668233343
3941,62320.0,19695.95626494164
3942,62330.0,20186.2168715847
3943,62340.0,23006.829153035258
3944,62350.0,25175.164347114205
3945,62360.0,28804.94324690201
3946,62370.0,24660.636482796286
3947,62380.0,22397.311806375437
3948,62390.0,18586.606623859407
3949,62400.0,22250.708171663726
3950,62410.0,20496.110620471012
3951,62420.0,16297.08635346756
3952,62430.0,14190.856062004059
3953,62440.0,17631.57750845547
3954,62450.0,20370.938332511094
3955,62460.0,17423.76903336185
3956,62470.0,17462.879661859773
3957,62480.0,16982.20693491563
3958,62490.0,26553.00533807829
3959,62500.0,21720.575065598183
3960,62510.0,19939.638425253994
3961,62520.0,53405.9853355894
3962,62530.0,20602.517887563885
3963,62540.0,15558.6812987013
3964,62550.0,23072.984402079725
3965,62560.0,21482.932335329344
3966,62570.0,23157.40339593517
3967,62575.0,23624.197560249926
3968,62580.0,32669.53295544424
3969,62590.0,18532.17015034837
3970,62600.0,20346.652203856753
3971,62610.0,25392.466512702078
3972,62620.0,19432.85938227534
3973,62630.0,20596.08416754478
3974,62640.0,17451.716887745002
3975,62650.0,20928.422875436554
3976,62660.0,20840.228833398363
3977,62670.0,16715.414046362173
3978,62680.0,17576.07754137116
3979,62690.0,27514.454759414228
3980,62700.0,16651.204374412042
3981,62710.0,20385.394811656006
3982,62720.0,22176.666453265047
3983,62730.0,25454.190499272903
3984,62740.0,17873.56607731495
3985,62750.0,20516.572111553785
3986,62760.0,21571.596003898634
3987,62770.0,20495.809315866085
3988,62780.0,27403.997012249776
3989,62790.0,20821.70837808808
3990,62800.0,16596.549023143973
3991,62810.0,23790.014646754746
3992,62820.0,17351.28111305872
3993,62830.0,23206.366482504607
3994,62840.0,32903.69159004867
3995,62850.0,22785.001650165017
3996,62860.0,24017.817222315294
3997,62870.0,19854.094589481647
3998,62880.0,20690.102161933024
3999,62890.0,23153.11978273299
4000,62910.0,24423.66994285714
4001,62920.0,24539.956294846706
4002,62930.0,29077.620620620623
4003,62940.0,18367.7568790049
4004,62950.0,18649.55313351499
4005,62960.0,20293.481648785993
4006,62970.0,19033.059647302907
4007,62980.0,21234.365555555556
4008,62990.0,20577.44329228775
4009,63000.0,22236.295023563383
4010,63100.0,22236.295023563383
4011,63110.0,31283.25232198142
4012,63111.0,29489.447721179626
4013,63112.0,29686.7009569378
4014,63113.0,19985.231884057972
4015,63114.0,28184.964601769912
4016,63115.0,32447.41187925998
4017,63116.0,28778.392420537893
4018,63117.0,27520.139908256882
4019,63118.0,26900.38872466216
4020,63119.0,31699.492694330802
4021,63120.0,20943.206244503082
4022,63122.0,37852.40833333334
4023,63130.0,35193.592265943014
4024,63140.0,29649.792169482436
4025,63150.0,21315.45942228336
4026,63160.0,23818.747277750696
4027,63170.0,29889.383009994122
4028,63190.0,24222.587662802347
4029,63200.0,27273.565704795514
4030,63210.0,22819.531073446327
4031,63220.0,18027.833807395367
4032,63230.0,22308.448805031447
4033,63240.0,24051.010600706715
4034,63250.0,20278.16482617587
4035,63260.0,23874.472685571312
4036,63270.0,26967.469699662342
4037,63290.0,21195.905036968576
4038,63300.0,19979.537651331717
4039,63310.0,21971.198337950143
4040,63320.0,22861.007988380537
4041,63330.0,17725.423925667827
4042,63340.0,21972.904534062425
4043,63350.0,22722.654077609463
4044,63360.0,24686.454240472354
4045,63370.0,25680.361313868616
4046,63380.0,19200.60641093011
4047,63390.0,19197.81205250597
4048,63400.0,34271.62192982456
4049,63410.0,24291.59599427754
4050,63420.0,17294.886261261257
4051,63430.0,28448.794566121433
4052,63440.0,23414.583381754794
4053,63450.0,32297.508615320745
4054,63460.0,26874.217786909307
4055,63470.0,16781.297111416785
4056,63480.0,23154.156896551725
4057,63490.0,21838.904982023625
4058,63500.0,23662.507203804733
4059,63510.0,22204.349449816604
4060,63520.0,21725.034777303237
4061,63530.0,30571.169505109196
4062,63540.0,31416.709276018104
4063,63550.0,22980.84101858224
4064,63560.0,19069.783889980354
4065,63570.0,19682.90618244704
4066,63580.0,20435.666666666668
4067,63590.0,17385.225568531037
4068,63600.0,23119.99047967777
4069,63610.0,23011.146166134185
4070,63620.0,18730.22496371553
