,postal_code,med_std_living,population,nb_unemployed,labour_force,unemployment_rate,average_tax_revenue,nb_debtors,payeurs,payer_rate,debtor_ratio,dep
2528,48190,18913.0,1522.0,58.57151239266066,651.5034641392577,8.99,19655.41379310345,120,48,40.0,7.884362680683313,48
2529,48200,19359.0,7244.0,301.07447911892575,3262.4572064231115,9.23,22172.26025390625,664,305,45.933734939759034,9.166206515737162,48
2530,48210,18070.0,1248.0,72.60210404657369,576.6213330218369,12.59,21007.05541237113,114,66,57.894736842105274,9.134615384615383,48
2531,48220,17473.0,1026.0,60.203252043002365,445.7075123540988,13.51,18125.54871060172,147,72,48.979591836734684,14.327485380116956,48
2532,48230,20005.0,2163.0,72.12048263636007,1037.2923917337644,6.95,23962.15687919463,185,89,48.10810810810811,8.552935737401757,48
2533,48240,14978.0,599.0,36.912916954658535,251.42644130824462,14.68,17431.073569482287,51,21,41.17647058823529,8.514190317195327,48
2534,48250,18247.0,387.0,18.817534058224737,151.48601165222783,12.42,18605.34042553192,87,45,51.72413793103448,22.48062015503876,48
2535,48250,18247.0,387.0,18.817534058224737,151.48601165222783,12.42,18001.99574468085,87,45,51.72413793103448,22.48062015503876,48
2536,48260,18080.0,708.0,15.17364230988961,295.7740704695877,5.13,21028.50446428571,68,32,47.058823529411754,9.604519774011301,48
2537,48270,15824.0,285.0,10.058224278462603,126.37684641856994,7.96,23104.535714285717,12,5,41.66666666666667,4.2105263157894735,48
2538,48300,18833.0,3837.0,184.6565063665913,1589.2577496229055,11.62,20437.3423756679,956,410,42.887029288702934,24.915298410216323,48
2539,48310,17002.0,905.0,32.47689775955665,399.8465791131262,8.12,18858.854454203265,76,37,48.68421052631579,8.397790055248619,48
2540,48320,19455.0,889.0,46.0,405.0,11.36,19901.181660899652,125,48,38.4,14.060742407199099,48
2541,48330,14352.0,515.0,37.0,224.0,16.52,16869.680000000004,56,21,37.5,10.87378640776699,48
2542,48340,17325.0,1146.0,41.050505050505045,432.96969696969694,9.48,17677.962913907286,81,33,40.74074074074074,7.0680628272251305,48
2543,48370,13555.0,440.0,26.133639221489638,182.5859433283769,14.31,14466.298387096775,44,21,47.72727272727273,10.0,48
2544,48400,17981.0,3229.0,217.44173066219696,1406.6327764407006,15.46,18812.09167446211,531,195,36.7231638418079,16.444719727469803,48
2545,4850,18966.0,1133.0,45.97566762693995,531.6397690159287,8.65,21937.4726443769,129,68,52.71317829457365,11.385701676963814,04
2546,48500,19884.0,4182.0,169.70853551857783,1889.1527169928775,8.98,23185.43393837061,336,149,44.345238095238095,8.034433285509325,48
2547,4860,25301.0,3672.0,146.38716010811,1572.156686624257,9.31,38024.84039548023,308,156,50.649350649350644,8.387799564270152,04
2548,48600,17016.0,2057.0,46.943415828290604,893.5200356846858,5.25,16020.334075723835,267,113,42.32209737827715,12.980068060281965,48
2549,4870,20647.0,1240.0,74.56102827480349,586.3953850509142,12.72,25082.301351351347,115,62,53.91304347826087,9.274193548387096,04
2550,48700,17923.0,2079.0,63.103000263045395,864.0933568556351,7.3,18543.077102803734,129,67,51.93798449612403,6.204906204906205,48
2551,48800,17851.0,1526.0,72.78260008424078,607.8280858268323,11.97,18582.947537473232,120,59,49.16666666666666,7.863695937090433,48
2552,49000,21753.0,3983.0,180.26099788548646,1803.8541160109767,9.99,23289.371647554828,17780,8496,47.78402699662542,446.3971880492092,49
2553,49070,23333.0,9464.0,400.7247315220054,4557.165145065403,8.79,33223.50192389911,1042,663,63.62763915547025,11.010143702451394,49
2554,49080,25223.0,6644.0,238.30830524058524,2812.6264174074013,8.47,41194.56466143563,793,552,69.609079445145,11.935580975316073,49
2555,49100,19194.0,151520.0,14316.713782320783,69106.14534609277,20.72,23089.649454016017,19998,9614,48.074807480748085,13.198257655755016,49
2556,49110,19141.0,16001.0,656.328864389424,7765.595989622231,8.45,22914.99306504851,983,472,48.016276703967456,6.1433660396225225,49
2557,49112,21666.0,6967.0,348.48687159471876,3446.5382348303087,10.11,29708.993243243243,242,131,54.13223140495867,3.473518013492177,49
2558,49120,19709.0,21492.0,878.8577486223277,10418.605090862227,8.44,23034.039799211187,1604,809,50.436408977556106,7.46324213660897,49
2559,49122,19723.0,5857.0,268.8660318662481,2852.0963675993976,9.43,23805.21557486631,502,301,59.9601593625498,8.570940754652552,49
2560,49123,19195.0,4856.0,261.1689804353045,2263.821640314333,11.54,24054.59040307102,395,209,52.911392405063296,8.134266886326195,49
2561,49124,21742.0,11630.0,678.3828067033908,5218.144752806846,13.0,27310.547000320825,1748,996,56.97940503432495,15.030094582975064,49
2562,49125,21325.0,8141.0,345.03693673486333,3809.600154004719,9.06,31269.216374269003,772,435,56.34715025906736,9.482864512959095,49
2563,49130,21540.0,16179.0,836.2288898221187,7157.898862533224,11.68,27283.06895796848,2569,1586,61.73608407940833,15.87860807219235,49
2564,49140,20839.0,31597.0,1339.9945120006137,15230.79409298582,8.8,28101.45905997448,1797,1017,56.594323873121866,5.6872487894420365,49
2565,49150,17718.0,11980.0,661.9886857769537,5254.553092297179,12.6,21396.10114942529,1382,731,52.89435600578871,11.535893155258766,49
2566,49160,18745.0,10269.0,627.9977578549182,4687.941827575902,13.4,21340.62730951962,1413,751,53.149327671620654,13.759859772129712,49
2567,49170,21139.0,13361.0,595.7953634695389,6515.871177066669,9.14,27841.39552678046,970,556,57.319587628865975,7.259935633560362,49
2568,49190,20832.0,3737.0,161.95363766048501,1784.475035663338,9.08,26491.85418994413,330,181,54.84848484848485,8.83061279100883,49
2569,49220,20413.0,14890.0,630.8028534208631,7332.492593773766,8.6,26206.902945436992,1274,693,54.3956043956044,8.556077904633982,49
2570,49230,20024.0,25572.0,996.229126356194,12669.597354344629,7.86,24570.067797917472,690,366,53.04347826086957,2.6982637259502584,49
2571,49240,23022.0,13518.0,679.5455814500654,5713.172046433252,11.89,31778.379908076167,1958,1164,59.448416751787526,14.484391182127535,49
2572,49250,19338.0,11830.0,562.1152954241046,5427.624964739655,10.36,26858.722376973066,1561,931,59.641255605381154,13.195266272189349,49
2573,49260,19033.0,12418.0,771.1182710276146,5786.101748514978,13.33,22377.50164967007,1525,825,54.098360655737714,12.28056047672733,49
2574,49270,20015.0,16244.0,590.047970602074,8086.945205233254,7.3,23591.282647584965,967,503,52.01654601861427,5.952967249445949,49
2575,49280,21297.0,13662.0,474.0574957687917,6669.2268815408825,7.11,29414.90322580645,1228,821,66.85667752442997,8.988435075391598,49
2576,49290,20237.0,7479.0,332.05613474098664,3444.053022138027,9.64,23792.54952006981,723,387,53.52697095435685,9.667067789811473,49
2577,49300,19814.0,53800.0,4144.357646289223,24857.24782056037,16.67,25666.51377665916,11193,6327,56.52640042883945,20.80483271375465,49
2578,49310,18784.0,10037.0,464.1322512570592,4600.855367533964,10.09,22546.515515880244,835,386,46.227544910179645,8.319218890106605,49
2579,49320,21218.0,12013.0,485.8254536286112,5701.2135459939855,8.52,26908.812069937958,849,477,56.18374558303886,7.067343710979773,49
2580,49330,19302.0,13234.0,670.9250529970235,6127.210389284109,10.95,22770.933567971842,1519,791,52.07373271889401,11.478011183315706,49
2581,49340,20168.0,6833.0,270.27443663751114,3291.7527367074654,8.21,26004.902088036117,524,302,57.63358778625955,7.668666764232402,49
2582,49350,19370.0,8596.0,472.90133254032077,3741.0878621572206,12.64,23633.69910371319,774,463,59.819121447028415,9.004187994416007,49
2583,49360,19229.0,9158.0,388.2761858649633,4427.523376779259,8.77,25946.59681639773,817,460,56.30354957160343,8.921161825726141,49
2584,49370,20443.0,9817.0,440.4150811280931,4777.444563198932,9.22,24497.628501161358,807,418,51.79677819083024,8.220433941122543,49
2585,49380,19842.0,9693.0,382.1682462411928,4658.12188951154,8.2,25341.648662420386,435,238,54.71264367816092,4.4877746827607545,49
2586,49390,17969.0,4869.0,295.3008061965761,2053.166183915768,14.38,18691.885899814468,692,349,50.43352601156069,14.212363935099606,49
2587,49400,20163.0,35231.0,2734.358003298769,15381.737100203527,17.78,22957.72112424273,8659,4933,56.96962697771105,24.577786608384663,49
2588,49410,19328.0,18356.0,776.5215087877635,8589.942577074726,9.04,22740.440389543823,681,334,49.04552129221732,3.7099585966441495,49
2589,49420,18956.0,9550.0,619.5611280795923,4363.0422627235685,14.2,20240.25948166877,556,238,42.805755395683455,5.821989528795812,49
2590,49430,19536.0,6658.0,365.27089559110016,3117.9403539082173,11.72,22237.23936316224,884,469,53.054298642533944,13.277260438570142,49
2591,49440,18497.0,6632.0,370.9146081970335,2908.095444229776,12.75,21334.164001163128,907,420,46.306504961411235,13.67611580217129,49
2592,49460,21876.0,13960.0,680.5114312170526,6600.800813636099,10.31,29653.081641406923,1482,837,56.477732793522264,10.616045845272208,49
2593,49490,17735.0,5911.0,384.37569380986383,2391.2721994693898,16.07,19004.702150158617,765,375,49.01960784313725,12.941972593469806,49
2594,49500,19602.0,18665.0,946.8081662637736,8561.556159182112,11.06,22252.698240321766,1775,929,52.33802816901408,9.509777658719528,49
2595,49510,19508.0,22965.0,978.0286676457613,11107.412214828433,8.81,23211.96533288781,382,213,55.75916230366492,1.663400827345961,49
2596,49520,18511.0,993.0,57.472,464.87199999999996,12.36,20764.56325891109,875,416,47.542857142857144,88.11681772406847,49
2597,49540,19603.0,367.0,16.04371584699456,165.45081967213142,9.7,21936.318951087967,193,110,56.994818652849744,52.588555858310635,49
2598,49560,17098.0,470.0,30.471033086258842,202.2204804904766,15.07,21438.048642533937,191,92,48.167539267015705,40.63829787234041,49
2599,49590,17709.0,1528.0,90.89863818868677,876.4782925206772,10.37,19355.397575757568,236,104,44.067796610169495,15.44502617801047,49
2600,49610,23325.0,15255.0,642.0331280708098,7144.090830667225,8.99,32932.09271194844,1251,777,62.11031175059953,8.200589970501477,49
2601,49630,20625.0,5733.0,242.27045977991384,2742.426225092169,8.83,28834.781174051226,860,513,59.65116279069768,15.000872143729286,49
2602,49640,18999.0,3634.0,156.6583370551734,1680.502370730161,9.32,22545.762626262618,333,190,57.057057057057065,9.163456246560264,49
2603,49650,18038.0,5017.0,348.74322983274004,2238.8727374276777,15.58,21792.856102003647,649,329,50.69337442218799,12.936017540362766,49
2604,49680,18725.0,3569.0,218.91884658105886,1712.0682317584492,12.79,22946.38362068966,397,211,53.148614609571794,11.123564023536005,49
2605,49690,19391.0,1606.0,63.46644477414016,757.3583526173912,8.38,21329.15777262181,115,72,62.60869565217392,7.160647571606475,49
2606,49700,19346.0,15479.0,827.2546321640274,7188.982510979345,11.51,22500.119050445104,1506,787,52.25763612217796,9.729310678984433,49
2607,49730,19448.0,3330.0,182.5924492952916,1468.229525045326,12.44,27178.72316076294,441,231,52.38095238095239,13.243243243243244,49
2608,49740,20324.0,1825.0,77.47740095456268,958.0007168078947,8.09,26336.874074074083,122,62,50.819672131147534,6.684931506849315,49
2609,49750,20368.0,4774.0,179.11499290349977,2368.185689580765,7.56,23850.923422875894,333,169,50.750750750750754,6.9752827817343945,49
2610,49770,21461.0,6378.0,237.68591293589932,3242.060327660346,7.33,29164.5213646903,439,250,56.947608200455576,6.883035434305425,49
2611,49800,20610.0,14959.0,1144.548178397247,7156.196909566018,15.99,26201.187500000004,3823,2130,55.71540674862673,25.556521157831412,49
2612,5000,22499.0,44667.0,2754.4482060894375,20560.410264427934,13.4,25122.51725830816,6863,3287,47.89450677546262,15.364810710367832,05
2613,50000,22674.0,21457.0,1447.4597650827545,9606.889442977776,15.07,22354.4018254154,4563,2379,52.136752136752136,21.26578738873095,50
2614,50110,22482.0,3327.0,119.41683329309313,1554.7550177744047,7.68,24068.382894124614,2667,1536,57.59280089988752,80.16230838593327,50
2615,50140,20066.0,5653.0,209.70512747446645,2366.3610089223553,8.86,22340.06587574149,498,213,42.77108433734939,8.80948169113745,50
2616,50150,17654.0,4219.0,152.67757609717432,1589.009795007428,9.61,19579.726797910807,338,166,49.112426035502956,8.011377103579047,50
2617,50160,18783.0,7514.0,299.03426635871165,3549.9992654068606,8.42,22626.672310994512,877,431,49.1448118586089,11.671546446632952,50
2618,50170,19072.0,6509.0,312.30249861839013,2685.580645876264,11.63,20639.05829596413,826,385,46.61016949152542,12.690121370410203,50
2619,50180,21830.0,6692.0,256.4722976340934,2999.436266088673,8.55,28013.294179615485,683,386,56.51537335285504,10.206216377764495,50
2620,50190,18242.0,6267.0,289.55733509742373,2710.218823380669,10.68,19380.26942567568,805,402,49.937888198757754,12.845061432902506,50
2621,50200,20012.0,18823.0,1057.4972679077318,8239.608683107524,12.83,23104.208972953216,2350,1234,52.510638297872326,12.48472613292249,50
2622,50210,18391.0,5650.0,291.77987949893543,2600.009133247865,11.22,20456.65018133861,536,240,44.77611940298507,9.486725663716813,50
2623,50220,19951.0,8943.0,307.95775607470614,4172.7116258027,7.38,23478.68769787427,690,322,46.66666666666666,7.715531700771553,50
2624,50230,23328.0,2796.0,108.01360316542645,923.1160115233473,11.7,32785.430268595046,368,222,60.32608695652174,13.161659513590847,50
2625,50240,19288.0,7002.0,348.8245114413696,3049.190766108455,11.44,19957.859101294744,728,358,49.17582417582418,10.397029420165667,50
2626,50250,17943.0,6919.0,296.97145161159943,2891.024186147608,10.27,20130.992159425023,906,440,48.565121412803535,13.094377800260155,50
2627,50260,20310.0,10975.0,454.1550489297725,5002.897440777528,9.08,24544.88989726027,1008,485,48.11507936507937,9.184510250569478,50
2628,50270,19915.0,6023.0,287.8786616985218,2436.216233543413,11.82,25720.50723113332,620,302,48.70967741935484,10.293873484974263,50
2629,50290,22353.0,7197.0,302.9927013843823,3026.518121970333,10.01,30145.47255880257,713,414,58.064516129032256,9.906905655134084,50
2630,50300,21055.0,17850.0,819.7047049869777,7921.519826992066,10.35,25483.10128661374,2304,1186,51.475694444444436,12.907563025210084,50
2631,50310,19072.0,5593.0,285.41828091757685,2492.255021863754,11.45,21154.97397989356,718,403,56.12813370473538,12.837475415698195,50
2632,50320,18526.0,6416.0,319.9586237381778,2951.6183690908974,10.84,22204.812017167384,569,269,47.27592267135326,8.86845386533666,50
2633,50330,20230.0,6462.0,285.9035569699033,2897.6281265631983,9.87,24176.29642346209,570,297,52.105263157894726,8.82079851439183,50
2634,50340,21208.0,12309.0,542.9657466935614,5993.159988071086,9.06,26997.75397553517,1020,502,49.21568627450979,8.286619546673165,50
2635,50350,21295.0,3152.0,189.0,1145.0,16.51,29880.203488372088,517,293,56.67311411992263,16.40228426395939,50
2636,50360,19894.0,728.0,32.420500586884664,326.10798534204105,9.94,19821.29838022165,437,207,47.368421052631575,60.02747252747253,50
2637,50370,18301.0,4389.0,187.12598999505718,1912.2217325944862,9.79,20593.70041714069,481,237,49.27234927234928,10.959216222374117,50
2638,50380,22172.0,4450.0,179.27201850714863,1620.9590791498958,11.06,31111.05628318584,490,287,58.57142857142858,11.01123595505618,50
2639,50390,18652.0,5580.0,250.08797873871052,2472.379001116059,10.12,20864.35669832952,666,299,44.8948948948949,11.93548387096774,50
2640,50400,20969.0,16053.0,909.11084680052,6073.204731198542,14.97,24148.27185522152,2869,1528,53.25897525270129,17.872048838223385,50
2641,50410,18067.0,3951.0,171.49004889817138,1629.6046414670914,10.52,20130.67142239516,492,212,43.08943089430895,12.452543659832955,50
2642,50420,18557.0,4097.0,188.2910379968839,1882.144651019046,10.0,22829.931636916073,620,262,42.25806451612903,15.133024164022455,50
2643,50430,19209.0,4441.0,210.98622866818954,1884.6517071303329,11.19,22502.213551579756,646,297,45.97523219814242,14.546273361855441,50
2644,50440,18544.0,11824.0,499.6022507105355,5884.2346360517995,8.49,29414.040856672163,627,346,55.18341307814993,5.30277401894452,50
2645,50450,18559.0,5213.0,242.47684440120452,2163.0592935773648,11.21,20584.759765625,531,273,51.41242937853107,10.186073278342606,50
2646,50470,21518.0,82063.0,6203.691242275229,37754.601629293924,16.43,23876.54710543932,924,507,54.87012987012987,1.1259641982379391,50
2647,50480,19491.0,8331.0,396.8408429890985,3513.8997783689783,11.29,20264.746375352395,811,373,45.992601726263864,9.734725723202496,50
2648,50490,18443.0,4166.0,176.33277157229364,1846.097057698203,9.55,20723.149003623188,288,144,50.0,6.9131060969755165,50
2649,50500,18827.0,13334.0,709.1433293018423,5874.737170709233,12.07,20106.91596214511,1931,902,46.711548420507505,14.48177591120444,50
2650,50510,18779.0,4068.0,201.8065446107842,1847.784260205773,10.92,21964.343777976723,416,215,51.68269230769232,10.22615535889872,50
2651,50520,18399.0,2379.0,97.49104728870623,1034.4410342301862,9.42,18796.12443438913,202,104,51.485148514851495,8.490962589323244,50
2652,50530,20011.0,6866.0,305.478650947373,2965.683465906573,10.3,23916.734714250062,581,283,48.7091222030981,8.46198660064084,50
2653,50540,18357.0,3299.0,152.0,1545.0,9.84,21852.54806070826,248,119,47.983870967741936,7.517429524098212,50
2654,50550,19080.0,1828.0,108.18554216867932,654.5678714859682,16.53,24212.918473547266,242,103,42.56198347107439,13.238512035010944,50
2655,50560,20017.0,2304.0,109.04583333333338,939.3625000000003,11.61,27230.68267520456,376,224,59.57446808510638,16.319444444444443,50
2656,50570,18810.0,6663.0,317.39668825450065,3044.819220171492,10.42,22572.02909011373,713,333,46.70406732117812,10.700885487017858,50
2657,50580,18883.0,3371.0,166.21973790076197,1288.0227681257213,12.91,22703.71075292559,428,216,50.467289719626166,12.69652921981608,50
2658,50590,21711.0,2789.0,119.41767257801479,1013.809037891996,11.78,28354.482837528605,205,96,46.82926829268293,7.350304768734312,50
2659,50600,18852.0,4687.0,132.32392653813125,2086.477867311307,6.34,22058.04449459939,944,440,46.61016949152542,20.14081502026883,50
2660,50610,23298.0,2306.0,91.0,802.0,11.35,31771.62587412588,243,156,64.19753086419753,10.537727666955767,50
2661,50620,18876.0,4782.0,250.69648530588046,2150.322751402627,11.66,21217.20404984424,468,193,41.239316239316246,9.786700125470514,50
2662,50630,18897.0,3553.0,150.07130298953481,1487.1422909571345,10.09,23286.498313253007,392,191,48.724489795918366,11.032929918378837,50
2663,50640,17009.0,2830.0,93.12361280306929,1112.2291101334863,8.37,19434.579013116803,228,97,42.54385964912281,8.056537102473499,50
2664,50660,19669.0,5911.0,216.20526835635937,2572.019725324015,8.41,23792.932745961818,452,216,47.787610619469035,7.646760277448824,50
2665,50670,17435.0,2293.0,109.20111276783787,946.6309836698081,11.54,18524.629154078546,192,89,46.35416666666667,8.373310074138683,50
2666,50680,19417.0,5805.0,213.1197236781627,2574.3954915161285,8.28,23619.88561358539,532,291,54.699248120300744,9.16451335055986,50
2667,50690,23063.0,6760.0,205.8122414371416,3366.5421153465827,6.11,31322.593949970917,555,334,60.180180180180166,8.210059171597633,50
2668,50700,19955.0,15397.0,665.6083459493889,7200.522298935518,9.24,24747.420878115707,1820,916,50.32967032967032,11.820484509969473,50
2669,50710,18411.0,2201.0,76.71959198714056,891.8071915969709,8.6,22787.97362110312,284,140,49.29577464788733,12.903225806451614,50
2670,50720,17579.0,2145.0,85.13366463152596,841.5790205335741,10.12,17614.978913219788,160,71,44.375,7.459207459207459,50
2671,50730,18665.0,6770.0,275.5482264849269,2639.5347159080998,10.44,21317.728148148148,141,61,43.26241134751773,2.082717872968981,50
2672,50740,25058.0,754.0,40.0,251.0,15.94,35190.39562624255,117,68,58.11965811965813,15.517241379310345,50
2673,50750,19894.0,7743.0,240.69127091844825,3705.910279857935,6.49,24524.78667953668,564,284,50.35460992907801,7.2839984502130966,50
2674,50760,19148.0,4223.0,197.81317207395404,1692.4572893021348,11.69,25437.16942984229,410,171,41.70731707317073,9.70873786407767,50
2675,50770,20082.0,1484.0,66.04728789986112,537.6662030598069,12.28,25790.07243243244,177,88,49.717514124293785,11.927223719676553,50
2676,50800,19119.0,10178.0,458.85096287685616,4599.528335169668,9.98,21672.14633727912,1271,613,48.229740361919745,12.487718608764,50
2677,50810,21418.0,4514.0,132.11141953921543,2178.641236564801,6.06,26930.607142857145,320,160,50.0,7.0890562693841375,50
2678,50840,22503.0,1317.0,58.374027993779315,538.6796267496127,10.84,29537.515231788082,146,64,43.835616438356155,11.08580106302202,50
2679,50850,18311.0,1033.0,41.5757514856335,436.04961587178457,9.53,18294.055016181228,125,53,42.4,12.100677637947724,50
2680,50860,18888.0,1528.0,68.21056858336016,731.8894474783173,9.32,22191.629343629345,135,66,48.88888888888889,8.835078534031414,50
2681,50870,19380.0,2449.0,98.90714777008533,1187.3227472216495,8.33,22078.24222704266,184,75,40.76086956521739,7.513270722743977,50
2682,50880,20243.0,2791.0,104.58280738696243,1225.9369554852021,8.53,24612.184350132622,370,194,52.432432432432435,13.256897169473307,50
2683,50890,21179.0,4082.0,133.79826899824585,1881.6602055108053,7.11,25045.0523441056,314,189,60.19108280254777,7.6923076923076925,50
2684,5100,19885.0,16530.0,676.9326055121421,7897.415797589037,8.57,23649.77114583333,1664,779,46.814903846153854,10.066545674531154,05
2685,51000,18472.0,45268.0,3666.2842899775774,21113.213403858088,17.36,21098.822256809337,14200,6778,47.73239436619718,31.368737297870453,51
2686,5110,19632.0,3281.0,166.56518559639528,1528.6326853692065,10.9,24897.791111111117,349,146,41.833810888252145,10.637000914355381,05
2687,5110,19632.0,3281.0,166.56518559639528,1528.6326853692065,10.9,22330.963016678754,349,146,41.833810888252145,10.637000914355381,05
2688,51100,18231.0,184076.0,16469.501530710648,85484.36831101106,19.27,22707.59199368764,52708,24495,46.47302117325643,28.633825159173387,51
2689,51110,23797.0,11766.0,496.7020425890668,5821.63176745296,8.53,31859.240783792764,1253,757,60.415003990422996,10.649328573856877,51
2690,51120,22148.0,9793.0,552.0755477122507,4572.883251815702,12.07,26735.281861535943,1788,915,51.1744966442953,18.25793934442969,51
2691,51130,22697.0,7279.0,234.30536440959926,3534.3300980915287,6.63,33498.910635155094,765,434,56.732026143790854,10.50968539634565,51
2692,51140,25692.0,8516.0,284.51604022619875,4048.0089736772243,7.03,37013.18564636631,740,448,60.54054054054054,8.689525598872711,51
2693,51150,23497.0,15074.0,623.9422085901705,7343.318230451779,8.5,31575.22534347399,947,578,61.034846884899686,6.282340453761443,51
2694,51160,25746.0,3592.0,110.35323615184654,1764.6840328757055,6.25,31875.506996358057,1293,758,58.623356535189494,35.99665924276169,51
2695,51170,22822.0,11875.0,579.4287811921777,5534.7634016667735,10.47,26564.466584349433,1702,889,52.232667450058756,14.33263157894737,51
2696,51190,25038.0,4276.0,173.3123914676459,2079.432566675434,8.33,38569.909052273695,556,335,60.25179856115109,13.002806361085124,51
2697,5120,19532.0,3959.0,149.57336394541062,1923.362956091652,7.78,23617.15441819773,310,137,44.193548387096776,7.830260166708765,05
2698,51200,18518.0,23169.0,2011.9621257210958,10886.575921686424,18.48,22714.801376179326,6934,3326,47.96654167868474,29.92792092882731,51
2699,51210,20176.0,7339.0,443.6420471515483,3403.5443796511627,13.03,23138.03863263873,1388,602,43.37175792507205,18.912658400327018,51
2700,51220,25263.0,8730.0,316.7701614641865,4249.72464206439,7.45,37548.46686887541,657,402,61.187214611872136,7.5257731958762895,51
2701,51230,21101.0,6351.0,414.0099424040837,2942.5984029812525,14.07,25111.65137116481,1071,482,45.004668534080295,16.863486065186585,51
2702,51240,22573.0,7264.0,244.84564965589715,3515.4606318692827,6.96,31447.778149100264,499,248,49.69939879759519,6.869493392070486,51
2703,51250,18636.0,2845.0,158.00893054785436,1182.583249353929,13.36,20838.819314641747,381,187,49.08136482939632,13.391915641476276,51
2704,51260,21174.0,7006.0,399.77259663632265,3202.9506602429265,12.48,26756.068523002417,1080,548,50.74074074074074,15.415358264344848,51
2705,51270,21478.0,3645.0,176.4059496784325,1808.746098765484,9.75,29134.54050464808,466,225,48.28326180257511,12.784636488340194,51
2706,51290,20218.0,4029.0,202.8529207257851,1864.53011680572,10.88,25095.4154158215,334,156,46.70658682634729,8.289898237776121,51
2707,5130,19435.0,4610.0,271.01725687530467,2211.6373656748256,12.25,21182.80733944954,493,252,51.11561866125762,10.6941431670282,05
2708,5130,19435.0,4610.0,271.01725687530467,2211.6373656748256,12.25,22962.754541784416,493,252,51.11561866125762,10.6941431670282,05
2709,51300,20852.0,29286.0,2221.007215444923,12741.002975276433,17.43,22318.8237536302,4554,2257,49.560825647782174,15.550092194222493,51
2710,51310,20422.0,4306.0,303.00301686146975,2017.57992238526,15.02,23390.157232704405,718,308,42.89693593314763,16.674407803065492,51
2711,51320,22750.0,2694.0,115.22522299813734,1287.5822013939535,8.95,28208.086956521744,302,142,47.01986754966889,11.210096510764663,51
2712,51330,19665.0,2364.0,133.5577442726214,1034.598672227951,12.91,22432.489082969434,219,118,53.88127853881278,9.263959390862944,51
2713,51340,19402.0,5289.0,389.42867652257803,2398.1224882999954,16.24,20531.905628002743,688,341,49.5639534883721,13.008130081300814,51
2714,51350,23968.0,6369.0,268.257451434581,2618.680881892461,10.24,32712.69720670392,812,512,63.05418719211823,12.749254200031402,51
2715,51360,24284.0,3792.0,144.20566329516862,1921.9137840406304,7.5,35720.669230769236,340,202,59.411764705882355,8.966244725738399,51
2716,51370,26613.0,6511.0,277.4097146307436,2990.1303309382124,9.28,35316.58752574287,863,518,60.02317497103128,13.254492397481187,51
2717,51380,24695.0,2284.0,71.46727313753316,1200.014459249085,5.96,39832.15750615258,277,168,60.649819494584825,12.127845884413311,51
2718,51390,28342.0,4445.0,121.18570666370395,2066.130151781838,5.87,51069.2120950324,371,231,62.26415094339622,8.346456692913385,51
2719,5140,18234.0,1924.0,108.34300924964819,762.4818476019464,14.21,19851.794217687075,233,88,37.76824034334764,12.110187110187109,05
2720,51400,23422.0,11108.0,493.9803062136357,5922.701327165384,8.34,27117.13439048563,1105,549,49.68325791855204,9.947785379906373,51
2721,51420,26063.0,7469.0,312.19958488018744,3620.0014462751533,8.62,35762.14990859232,929,585,62.970936490850384,12.438077386530994,51
2722,51430,25300.0,11595.0,561.6545290478748,5327.1047163450985,10.54,31299.14644662504,2019,1274,63.10054482417038,17.41267787839586,51
2723,51450,22801.0,6663.0,292.0014522218996,2927.568302836675,9.97,30365.909446618218,1150,696,60.52173913043478,17.259492720996548,51
2724,51460,23116.0,4639.0,127.72244036711807,2182.0209379437288,5.85,34426.65358361774,265,151,56.981132075471706,5.712438025436517,51
2725,51470,21202.0,6125.0,337.71989107827727,2860.5715998708665,11.81,24671.031687125324,1137,583,51.27528583992964,18.56326530612245,51
2726,51480,24828.0,6565.0,208.95322525793952,3226.531377488821,6.48,36163.51204330175,672,396,58.92857142857143,10.236100533130237,51
2727,51490,21811.0,5924.0,267.4211737680741,2980.9037408178297,8.97,28824.4519131334,625,289,46.24,10.550303848750843,51
2728,5150,15872.0,742.0,30.066427242582808,303.64087309038604,9.9,16353.599721059973,101,46,45.54455445544555,13.611859838274937,05
2729,51500,28045.0,11284.0,325.8243455186113,5331.137638082936,6.11,43047.097309863835,1234,831,67.3419773095624,10.935838355193193,51
2730,51510,23716.0,8558.0,369.12243871972663,3811.598751447393,9.68,29811.49056169429,1166,682,58.49056603773585,13.624678663239074,51
2731,51520,24148.0,4618.0,141.1592426684025,2131.862103998311,6.62,34177.677904142976,466,305,65.45064377682404,10.090948462537897,51
2732,51530,24522.0,14020.0,565.7978071162747,6955.424209421308,8.13,34327.844180225286,1850,1163,62.86486486486486,13.19543509272468,51
2733,5160,19197.0,1606.0,80.93903993337861,686.3371203378916,11.79,21064.95238095238,153,64,41.83006535947713,9.526774595267746,05
2734,5160,19197.0,1606.0,80.93903993337861,686.3371203378916,11.79,23147.242424242417,153,64,41.83006535947713,9.526774595267746,05
2735,51600,21148.0,7467.0,358.48620105962533,3828.1790260896473,9.36,24569.41467304625,999,476,47.647647647647645,13.378867014865408,51
2736,5170,19554.0,715.0,12.659768616397253,395.3187998046335,3.2,23698.28969957081,118,54,45.76271186440679,16.503496503496507,05
2737,51700,23146.0,10673.0,555.7243193562473,5217.4152112223965,10.65,31732.261837514536,1563,749,47.92066538707613,14.644429869764828,51
